X,Y,Group,Xmin,Xmax,Ymin,Ymax
326.78161181507005,4071.402919958227,2,300,400,4000,4100
324.1157424212259,4065.953183834128,2,300,400,4000,4100
318.3178437619398,4072.9777425422167,2,300,400,4000,4100
337.13348917149426,4054.661503319447,2,300,400,4000,4100
305.3531414753897,4064.7369628677507,2,300,400,4000,4100
304.22050084730347,4069.3765898916454,2,300,400,4000,4100
319.22735699683665,4051.6828640676285,2,300,400,4000,4100
304.24673851781864,4049.1332973042627,2,300,400,4000,4100
313.4408067313146,4054.082320202151,2,300,400,4000,4100
304.2816206227322,4056.511411269749,2,300,400,4000,4100
312.05149466538063,4048.086407254847,2,300,400,4000,4100
309.24985911694006,4043.7042265891487,2,300,400,4000,4100
335.76127250721254,4066.612435827901,2,300,400,4000,4100
331.20083784248527,4084.0257052283678,2,300,400,4000,4100
345.00942744756793,4065.245856745446,2,300,400,4000,4100
345.57095847040335,4071.6939263655154,2,300,400,4000,4100
339.1142670305649,4061.7836383653685,2,300,400,4000,4100
344.9899936953891,4078.313875532061,2,300,400,4000,4100
335.7627981943102,4074.4597201895945,2,300,400,4000,4100
346.0189760540604,4055.0267193383647,2,300,400,4000,4100
335.56590499700854,4042.106615827285,2,300,400,4000,4100
346.06589886159776,4045.3882843908686,2,300,400,4000,4100
351.20217721987416,4064.2269193029156,2,300,400,4000,4100
352.8097943914713,4056.985162306287,2,300,400,4000,4100
340.5439161391504,4049.2198158537176,2,300,400,4000,4100
340.84465681576484,4038.856555892082,2,300,400,4000,4100
357.5542292793535,4066.3471651091168,2,300,400,4000,4100
300.8534982829744,4014.7556199021296,2,300,400,4000,4100
308.29333049993033,4009.900857354532,2,300,400,4000,4100
321.36214476456183,4004.4549622177715,2,300,400,4000,4100
311.31818473990825,4005.086265742347,2,300,400,4000,4100
303.142146029367,4007.7243050536135,2,300,400,4000,4100
327.2120450686825,4008.287745304981,2,300,400,4000,4100
324.9267269290747,4013.702784989042,2,300,400,4000,4100
317.8401621761573,4021.8487371026454,2,300,400,4000,4100
319.1730948302409,4027.4678116387026,2,300,400,4000,4100
302.35084868245957,4002.7564191970964,2,300,400,4000,4100
315.2491014148866,4030.96877667976,2,300,400,4000,4100
312.9010061496464,4011.4264431945985,2,300,400,4000,4100
307.08024849415443,4017.2444107037754,2,300,400,4000,4100
322.2579459000009,4020.7346485794847,2,300,400,4000,4100
311.39691621211426,4019.834226026243,2,300,400,4000,4100
318.89767169828804,4011.7851095874425,2,300,400,4000,4100
311.18191014500775,4025.429844017729,2,300,400,4000,4100
315.5936605124461,4001.200523106167,2,300,400,4000,4100
315.01567306705215,4017.3083043572333,2,300,400,4000,4100
304.1726116797262,4022.1139031862513,2,300,400,4000,4100
310.52065382597135,4073.46401385749,2,300,400,4000,4100
307.94756668809526,4082.464063158349,2,300,400,4000,4100
300.7057855823549,4083.03342799195,2,300,400,4000,4100
308.21076688554183,4087.8992098227786,2,300,400,4000,4100
304.08581695668363,4076.945742714964,2,300,400,4000,4100
315.9557840840209,4087.697849456839,2,300,400,4000,4100
312.9706619170903,4079.772474233273,2,300,400,4000,4100
327.8153139274536,4003.336459603621,2,300,400,4000,4100
333.7995596221029,4001.35083833171,2,300,400,4000,4100
339.1109644286486,4003.911560350149,2,300,400,4000,4100
281.12840969243695,4182.330962770148,3,280,380,4100,4200
282.48872427665174,4175.1526825301235,3,280,380,4100,4200
281.4168424269281,4180.871919886102,3,280,380,4100,4200
286.3713594998042,4185.979619129901,3,280,380,4100,4200
287.80684946273163,4178.827329946892,3,280,380,4100,4200
324.8466296188419,4199.546743783941,3,280,380,4100,4200
331.20533214482293,4187.803378503814,3,280,380,4100,4200
330.23600931673445,4192.730796615553,3,280,380,4100,4200
284.555377077112,4196.250180812183,3,280,380,4100,4200
298.1615698509201,4198.046544826399,3,280,380,4100,4200
293.7190455176021,4194.639559777141,3,280,380,4100,4200
299.70657957238524,4191.904053141746,3,280,380,4100,4200
291.00305004936,4189.5027422046105,3,280,380,4100,4200
317.12744591960217,4195.255051245548,3,280,380,4100,4200
310.7005269770398,4199.930919349159,3,280,380,4100,4200
293.88922310625304,4181.113141095924,3,280,380,4100,4200
322.42151547360186,4181.816356480306,3,280,380,4100,4200
295.71760573999313,4173.61314824597,3,280,380,4100,4200
310.91545338098075,4187.478365997134,3,280,380,4100,4200
312.5623980592962,4179.905174553719,3,280,380,4100,4200
306.6681228651352,4191.259214955554,3,280,380,4100,4200
301.3209529761933,4169.432927802526,3,280,380,4100,4200
306.3314498928972,4173.658081472184,3,280,380,4100,4200
320.3118738588059,4188.25481580559,3,280,380,4100,4200
300.3109884670132,4185.505791666187,3,280,380,4100,4200
303.457210563981,4179.173201124714,3,280,380,4100,4200
352.0107992739462,4198.4320509271765,3,280,380,4100,4200
349.5725597179923,4185.679561117183,3,280,380,4100,4200
341.9842251565357,4182.953792941731,3,280,380,4100,4200
340.08989496835704,4191.885962983193,3,280,380,4100,4200
349.45473975306703,4175.2080608461665,3,280,380,4100,4200
343.10746822827025,4199.268342043273,3,280,380,4100,4200
352.58758281691337,4191.095607298975,3,280,380,4100,4200
294.5246187669364,4164.409021116882,3,280,380,4100,4200
283.226411163656,4162.855578859012,3,280,380,4100,4200
289.4005956370514,4163.929619295335,3,280,380,4100,4200
283.17257532025405,4168.852965374863,3,280,380,4100,4200
290.04091730276417,4170.803814843,3,280,380,4100,4200
359.57554168033784,4143.737820260777,3,280,380,4100,4200
361.25219110922853,4172.276920991029,3,280,380,4100,4200
373.77247116532067,4156.367807600873,3,280,380,4100,4200
354.1382919373165,4161.160406048466,3,280,380,4100,4200
354.4796211791438,4169.684229248681,3,280,380,4100,4200
370.9968368932426,4138.047710907779,3,280,380,4100,4200
344.15197676679156,4163.637709230665,3,280,380,4100,4200
365.6081208960309,4164.541167269504,3,280,380,4100,4200
363.4767904721261,4156.063234637143,3,280,380,4100,4200
365.8425123174075,4148.030037486356,3,280,380,4100,4200
377.1196635648508,4143.397051349111,3,280,380,4100,4200
367.48557805503174,4177.6727046499345,3,280,380,4100,4200
375.17931278163906,4174.737886650109,3,280,380,4100,4200
374.5957057669188,4196.13635597489,3,280,380,4100,4200
358.9549107258259,4180.548683838149,3,280,380,4100,4200
371.05023686246454,4188.920277460439,3,280,380,4100,4200
368.3026326809382,4183.971988719141,3,280,380,4100,4200
359.5933845360026,4191.9468695549285,3,280,380,4100,4200
366.29850002109424,4194.880929351931,3,280,380,4100,4200
286.28475282657377,4148.134858456619,3,280,380,4100,4200
283.0901183661773,4157.069732727299,3,280,380,4100,4200
289.5696900937788,4118.087296228306,3,280,380,4100,4200
306.2202239960896,4110.357121895101,3,280,380,4100,4200
293.6930320436448,4112.020677872516,3,280,380,4100,4200
308.0502583753089,4117.909262634003,3,280,380,4100,4200
299.927493176943,4110.722009953944,3,280,380,4100,4200
311.6413578217866,4111.4513481908925,3,280,380,4100,4200
304.86269648193684,4124.3027084173655,3,280,380,4100,4200
299.08758676315546,4119.0808913442725,3,280,380,4100,4200
281.06661110961716,4120.623709460586,3,280,380,4100,4200
284.5593475462461,4127.220540587553,3,280,380,4100,4200
304.84726030462525,4103.06392141426,3,280,380,4100,4200
294.62768715840366,4104.331465193761,3,280,380,4100,4200
310.17509637333546,4102.22641879628,3,280,380,4100,4200
355.02380636213417,4141.406846165177,3,280,380,4100,4200
374.09541209541544,4116.771995321686,3,280,380,4100,4200
342.4061051764446,4140.928653237943,3,280,380,4100,4200
366.1652890689727,4125.027715008063,3,280,380,4100,4200
365.35819343755594,4133.900130591647,3,280,380,4100,4200
379.5623114700432,4111.476592517179,3,280,380,4100,4200
356.16773326241434,4132.700814930723,3,280,380,4100,4200
374.1604600537849,4126.748622720959,3,280,380,4100,4200
344.2777316991761,4131.896510663351,3,280,380,4100,4200
352.6598510173584,4132.90933769217,3,280,380,4100,4200
347.3043532561306,4136.729100048942,3,280,380,4100,4200
361.37965434783007,4128.19473779681,3,280,380,4100,4200
352.50170370959864,4138.027595478315,3,280,380,4100,4200
367.3413079208677,4117.167245840928,3,280,380,4100,4200
361.42467227635893,4102.420329444148,3,280,380,4100,4200
369.0150774273183,4104.591231290451,3,280,380,4100,4200
352.1878333347756,4119.630907684031,3,280,380,4100,4200
348.66287697331825,4102.677261051361,3,280,380,4100,4200
354.4848093872579,4106.429254542254,3,280,380,4100,4200
363.22735356877786,4110.383569692883,3,280,380,4100,4200
350.894407237018,4125.170386768997,3,280,380,4100,4200
345.6328439570945,4113.663672870556,3,280,380,4100,4200
353.3889577983992,4113.468552523117,3,280,380,4100,4200
359.55259381527105,4120.934790858294,3,280,380,4100,4200
311.7613428751498,4157.419805093645,3,280,380,4100,4200
312.29491460477425,4149.92520224734,3,280,380,4100,4200
317.66112524873995,4157.951818141324,3,280,380,4100,4200
329.066446091893,4168.97941770616,3,280,380,4100,4200
325.7944736963782,4156.387849522666,3,280,380,4100,4200
318.5361035512025,4165.235255560189,3,280,380,4100,4200
325.58716971891965,4147.52987224973,3,280,380,4100,4200
307.07441067282923,4163.014908443132,3,280,380,4100,4200
335.75051932926874,4159.759374372049,3,280,380,4100,4200
312.63790384695693,4171.9206331849955,3,280,380,4100,4200
340.94170288562566,4170.370512186522,3,280,380,4100,4200
330.68568044438484,4163.140234155852,3,280,380,4100,4200
336.83652248506587,4175.771638321167,3,280,380,4100,4200
330.676905381808,4179.607778938163,3,280,380,4100,4200
321.39699070934114,4173.515099108035,3,280,380,4100,4200
316.99242603249604,4152.075211403873,3,280,380,4100,4200
326.84326768555877,4114.446394720547,3,280,380,4100,4200
321.8174739428958,4132.401620884828,3,280,380,4100,4200
327.35420371370645,4135.543952253086,3,280,380,4100,4200
325.4210700260091,4123.07184444759,3,280,380,4100,4200
334.4621342383683,4137.860804579716,3,280,380,4100,4200
317.41776658865285,4118.706352792361,3,280,380,4100,4200
313.10393987949027,4123.796592685083,3,280,380,4100,4200
318.64519770205385,4124.979890966589,3,280,380,4100,4200
336.2465572490815,4129.8418046297065,3,280,380,4100,4200
332.7312307043306,4122.7603752773075,3,280,380,4100,4200
328.58369898321126,4102.555177575964,3,280,380,4100,4200
317.22185754839865,4109.252297301858,3,280,380,4100,4200
324.72732322997234,4109.870237062443,3,280,380,4100,4200
316.06089823790137,4101.2412483136595,3,280,380,4100,4200
324.45751015943534,4104.967483983216,3,280,380,4100,4200
337.3632486021571,4109.165686837847,3,280,380,4100,4200
335.5526011419027,4114.318929678402,3,280,380,4100,4200
335.53190796505544,4103.288871871945,3,280,380,4100,4200
342.2495743286376,4123.7363409177415,3,280,380,4100,4200
343.3263902458332,4104.084482130059,3,280,380,4100,4200
340.0498549134163,4117.778403300746,3,280,380,4100,4200
340.82893459897963,4153.558396235981,3,280,380,4100,4200
334.44659240302525,4150.7591890877575,3,280,380,4100,4200
354.5232470327923,4152.261464718798,3,280,380,4100,4200
348.4026508635628,4147.734967595768,3,280,380,4100,4200
345.52325273337306,4156.312359934766,3,280,380,4100,4200
338.67330842794075,4146.251259960397,3,280,380,4100,4200
297.68838917522237,4151.409788540283,3,280,380,4100,4200
300.27414348564446,4161.818732875126,3,280,380,4100,4200
297.43393493393353,4156.695008139934,3,280,380,4100,4200
290.4767016599615,4155.217210915045,3,280,380,4100,4200
291.03847688889084,4147.357485845618,3,280,380,4100,4200
297.07394927417613,4146.8224760427065,3,280,380,4100,4200
379.8718761587815,4103.943169876084,3,280,380,4100,4200
284.29022838417035,4102.38423344609,3,280,380,4100,4200
282.01509125912037,4113.712217055505,3,280,380,4100,4200
282.4540614093762,4107.929762544903,3,280,380,4100,4200
286.49907891697507,4108.67501478764,3,280,380,4100,4200
295.9177833170015,4126.740312177401,3,280,380,4100,4200
309.9480420591555,4143.255139237567,3,280,380,4100,4200
291.55435572071326,4127.877300121143,3,280,380,4100,4200
305.7125221804276,4150.439840511739,3,280,380,4100,4200
312.0142452840679,4130.290102753307,3,280,380,4100,4200
301.9772148262636,4135.175891399038,3,280,380,4100,4200
312.83585536657716,4135.646987831351,3,280,380,4100,4200
317.86515378625506,4140.947237152593,3,280,380,4100,4200
300.3000616777862,4141.514159842204,3,280,380,4100,4200
288.8738263546093,4135.01940080741,3,280,380,4100,4200
300.9522025409702,4128.1912601584545,3,280,380,4100,4200
291.4545558050909,4141.447393458219,3,280,380,4100,4200
362.2364035551343,4262.808558835836,4,300,400,4200,4300
364.31237622014703,4256.765062872921,4,300,400,4200,4300
357.9781205759684,4267.121108734525,4,300,400,4200,4300
374.7201826928309,4247.063074648274,4,300,400,4200,4300
368.4290705405163,4262.358502631281,4,300,400,4200,4300
370.5855056194162,4251.668306013196,4,300,400,4200,4300
364.4152086303881,4267.051346570265,4,300,400,4200,4300
311.0829057126752,4290.104900912616,4,300,400,4200,4300
320.21100010313955,4298.23551260903,4,300,400,4200,4300
313.66528970022455,4284.665631304054,4,300,400,4200,4300
321.6704411196706,4283.928203176522,4,300,400,4200,4300
309.8357015184491,4296.376752171888,4,300,400,4200,4300
319.2679849351008,4289.739540487721,4,300,400,4200,4300
328.0524092059025,4296.01226550328,4,300,400,4200,4300
306.1934910218546,4289.7384653996105,4,300,400,4200,4300
317.40990662313857,4286.980280659367,4,300,400,4200,4300
324.18122607428603,4291.2963554083635,4,300,400,4200,4300
327.31003596170575,4280.967006139105,4,300,400,4200,4300
349.75147200820015,4260.300620309614,4,300,400,4200,4300
344.60345341147564,4247.182040496635,4,300,400,4200,4300
352.7327625126169,4244.756197212903,4,300,400,4200,4300
349.9447792526531,4237.830458768031,4,300,400,4200,4300
353.22523766833297,4251.21472168317,4,300,400,4200,4300
363.9917850270884,4249.087139208061,4,300,400,4200,4300
354.2343277825731,4240.409242561286,4,300,400,4200,4300
358.8752086373789,4247.597255795585,4,300,400,4200,4300
354.56789012951253,4263.209549192894,4,300,400,4200,4300
355.9151818246092,4256.399298561577,4,300,400,4200,4300
347.67384523627163,4252.117384451332,4,300,400,4200,4300
390.1719858937239,4297.824392620889,4,300,400,4200,4300
386.9573106319299,4291.282835462224,4,300,400,4200,4300
396.59833311311195,4294.342797423768,4,300,400,4200,4300
327.60423320256604,4266.57657812257,4,300,400,4200,4300
317.0448597060848,4270.368600680237,4,300,400,4200,4300
335.11109421936436,4266.80938634555,4,300,400,4200,4300
343.95588147064296,4265.964428890131,4,300,400,4200,4300
327.1375084166571,4253.14839786192,4,300,400,4200,4300
337.6491525653989,4250.447934716971,4,300,400,4200,4300
337.49571813388263,4260.796685180163,4,300,400,4200,4300
342.70154850301464,4257.4115327489835,4,300,400,4200,4300
324.76244821924996,4247.311699469412,4,300,400,4200,4300
335.2557846481207,4254.119775000109,4,300,400,4200,4300
313.1645830029841,4262.741366688457,4,300,400,4200,4300
333.38457103850624,4242.187711003675,4,300,400,4200,4300
339.28673000419036,4273.638628903469,4,300,400,4200,4300
316.02149037206124,4258.50638965274,4,300,400,4200,4300
325.71541515444005,4261.441833246955,4,300,400,4200,4300
324.1055899174259,4274.677977018323,4,300,400,4200,4300
330.3286228616122,4272.279311795997,4,300,400,4200,4300
322.1915587229988,4267.098841168793,4,300,400,4200,4300
338.3986552257704,4245.565763358025,4,300,400,4200,4300
320.47697484711426,4241.926726455545,4,300,400,4200,4300
327.0982385894904,4239.965533112906,4,300,400,4200,4300
331.83115212746264,4260.079100085327,4,300,400,4200,4300
320.1818623568075,4255.10947405875,4,300,400,4200,4300
318.885626164228,4278.987362500389,4,300,400,4200,4300
340.7166863823736,4239.03907417565,4,300,400,4200,4300
303.2697818842348,4264.577616545625,4,300,400,4200,4300
310.6838092723129,4275.420228925183,4,300,400,4200,4300
303.94829070661996,4271.0991733396195,4,300,400,4200,4300
303.05261076368754,4285.0176998542,4,300,400,4200,4300
308.9366999618891,4267.42355951019,4,300,400,4200,4300
344.56671072489456,4283.529537102641,4,300,400,4200,4300
335.74772495361935,4279.035116414456,4,300,400,4200,4300
331.6270661292913,4284.844690656334,4,300,400,4200,4300
349.23478895078875,4268.053845583247,4,300,400,4200,4300
334.1767091838907,4291.589020961378,4,300,400,4200,4300
337.2665105578469,4285.681894164309,4,300,400,4200,4300
342.44589360848903,4289.180437378922,4,300,400,4200,4300
347.27075294652195,4276.1818682893245,4,300,400,4200,4300
360.8798425248661,4289.578577907575,4,300,400,4200,4300
366.1263784283346,4285.822969745792,4,300,400,4200,4300
355.1922091494578,4273.907912173371,4,300,400,4200,4300
379.69845606912963,4283.705538445015,4,300,400,4200,4300
374.9462813155029,4281.03768850702,4,300,400,4200,4300
380.7799802265624,4292.146519857333,4,300,400,4200,4300
360.48398080610286,4279.162511679995,4,300,400,4200,4300
367.1599401209869,4292.201058015698,4,300,400,4200,4300
357.551279761991,4283.499404139477,4,300,400,4200,4300
375.58161362157364,4292.53898645288,4,300,400,4200,4300
354.62319000260436,4290.840283781325,4,300,400,4200,4300
366.0470774784293,4273.340834596052,4,300,400,4200,4300
350.9289881471307,4284.851250504156,4,300,400,4200,4300
369.5082819807405,4280.417115256712,4,300,400,4200,4300
349.70292620862494,4293.346277870371,4,300,400,4200,4300
354.93510091563957,4297.010178648921,4,300,400,4200,4300
372.66917024959895,4297.404020203991,4,300,400,4200,4300
369.0616741802948,4296.752779714007,4,300,400,4200,4300
366.8698079288985,4299.761195305306,4,300,400,4200,4300
363.1375947943629,4296.0978070384635,4,300,400,4200,4300
390.10185502360196,4262.249779626704,4,300,400,4200,4300
387.0521386663118,4276.718865084526,4,300,400,4200,4300
384.8642844560059,4250.7013288068465,4,300,400,4200,4300
386.0157023834239,4271.702784987244,4,300,400,4200,4300
394.47128188610446,4272.952959312752,4,300,400,4200,4300
377.2579017557404,4260.225425786275,4,300,400,4200,4300
371.86158758218073,4269.963353007766,4,300,400,4200,4300
388.2396137149071,4266.25805360217,4,300,400,4200,4300
380.08169484819365,4252.423851375327,4,300,400,4200,4300
377.8792772012186,4275.286541163685,4,300,400,4200,4300
381.3246749233442,4275.958881723644,4,300,400,4200,4300
371.644171313365,4265.192985375846,4,300,400,4200,4300
379.3196237280532,4267.6476468798855,4,300,400,4200,4300
342.3494046993986,4296.4753630158675,4,300,400,4200,4300
335.4427966013826,4298.579637280926,4,300,400,4200,4300
393.79282347505097,4282.518243552147,4,300,400,4200,4300
386.13214243223496,4286.310043996227,4,300,400,4200,4300
395.63612485458714,4288.444075940471,4,300,400,4200,4300
398.8670671183235,4275.6940240000495,4,300,400,4200,4300
386.653767815072,4281.106026633232,4,300,400,4200,4300
391.6425255977618,4256.15157772958,4,300,400,4200,4300
397.9563366128322,4260.038575802939,4,300,400,4200,4300
393.5501699930678,4248.7916718792385,4,300,400,4200,4300
399.407206186652,4253.578876486866,4,300,400,4200,4300
306.9631326840177,4251.396721615073,4,300,400,4200,4300
315.70848509496705,4245.388707884207,4,300,400,4200,4300
312.3246604803548,4252.7915048165,4,300,400,4200,4300
309.6256665528811,4243.388947851551,4,300,400,4200,4300
301.4821366329605,4244.246547296962,4,300,400,4200,4300
305.7798512778142,4257.768298375991,4,300,400,4200,4300
303.2509713947921,4249.194525946948,4,300,400,4200,4300
300.94629468154255,4259.744327214133,4,300,400,4200,4300
309.0622613054357,4228.004295907376,4,300,400,4200,4300
325.74366913705063,4233.933638772949,4,300,400,4200,4300
316.6048896581983,4226.368677185753,4,300,400,4200,4300
311.9030767077687,4221.935714347396,4,300,400,4200,4300
313.1796902286477,4231.830494582308,4,300,400,4200,4300
314.15367873919405,4217.192873750922,4,300,400,4200,4300
319.35321148538975,4234.322381804718,4,300,400,4200,4300
332.5492094573206,4235.181470907092,4,300,400,4200,4300
329.20110245338753,4228.969902592852,4,300,400,4200,4300
323.9189665638167,4225.962762558933,4,300,400,4200,4300
321.7479087255171,4221.112279255601,4,300,400,4200,4300
330.5520136526168,4203.07520243276,4,300,400,4200,4300
339.1157893372413,4211.1713173847975,4,300,400,4200,4300
330.2052604229924,4219.338474497426,4,300,400,4200,4300
326.33682126110153,4211.889020342949,4,300,400,4200,4300
335.61072329845615,4201.7440929143,4,300,400,4200,4300
337.4158397976103,4217.540516506659,4,300,400,4200,4300
332.74012457490124,4209.599371763754,4,300,400,4200,4300
347.1890429894337,4233.307672777638,4,300,400,4200,4300
338.89995635129293,4232.512210738971,4,300,400,4200,4300
340.76171491346474,4223.624315528001,4,300,400,4200,4300
342.1676747893437,4227.661537036765,4,300,400,4200,4300
351.3739330616379,4225.597579029976,4,300,400,4200,4300
335.9969042174897,4228.267173834774,4,300,400,4200,4300
319.12823103924813,4203.457617775305,4,300,400,4200,4300
300.07216731480617,4211.563241955075,4,300,400,4200,4300
308.7708788127872,4210.1617105713185,4,300,400,4200,4300
305.7572650735085,4217.921302873562,4,300,400,4200,4300
304.55800669764295,4226.092095792652,4,300,400,4200,4300
305.32848743298626,4201.87519723497,4,300,400,4200,4300
307.25714829236296,4236.530728781117,4,300,400,4200,4300
317.85281076447257,4211.572480633544,4,300,400,4200,4300
301.8012697457557,4237.129144722009,4,300,400,4200,4300
358.4662000595589,4207.938650641494,4,300,400,4200,4300
357.83965319324096,4202.326047626065,4,300,400,4200,4300
360.90066277219205,4213.668155363718,4,300,400,4200,4300
344.79712263384204,4212.38749311979,4,300,400,4200,4300
347.12784356083733,4218.83650564109,4,300,400,4200,4300
346.8015741452638,4205.467829350148,4,300,400,4200,4300
350.80536039502687,4211.931358696261,4,300,400,4200,4300
354.4373238295063,4216.4093990013735,4,300,400,4200,4300
370.78667159558427,4233.149247907394,4,300,400,4200,4300
378.4644405273216,4240.464104747321,4,300,400,4200,4300
359.2997614642809,4235.863699233204,4,300,400,4200,4300
357.73903283110803,4228.3642374908995,4,300,400,4200,4300
364.7861335893372,4230.454658790177,4,300,400,4200,4300
366.3329967696665,4241.158692894906,4,300,400,4200,4300
360.49488249198004,4221.4658749892615,4,300,400,4200,4300
375.98246389245134,4230.883840040219,4,300,400,4200,4300
396.0625562272296,4204.664298129678,4,300,400,4200,4300
398.70866520532473,4215.408486431498,4,300,400,4200,4300
391.2776081562728,4216.3819707328685,4,300,400,4200,4300
371.27888304036077,4213.820875007581,4,300,400,4200,4300
381.8760301220686,4212.881255888199,4,300,400,4200,4300
389.4526771739601,4204.660595004445,4,300,400,4200,4300
370.12855792407333,4202.417374181586,4,300,400,4200,4300
366.0696380054266,4210.033351905644,4,300,400,4200,4300
375.8665146357403,4207.453106908635,4,300,400,4200,4300
368.77040899108687,4221.3933858493365,4,300,400,4200,4300
382.74617610611006,4200.816439906086,4,300,400,4200,4300
389.4313976486183,4242.516131343523,4,300,400,4200,4300
396.7783802558527,4238.970482411679,4,300,400,4200,4300
378.85333509740104,4221.254922416441,4,300,400,4200,4300
395.9836189353764,4227.6495015533765,4,300,400,4200,4300
386.2209044937552,4234.694534187684,4,300,400,4200,4300
382.9643569180848,4228.308370976913,4,300,400,4200,4300
387.25885509802697,4222.302706298751,4,300,400,4200,4300
426.65483543372494,3814.03427003636,5,400,500,3800,3900
442.86148972699897,3812.9842169198923,5,400,500,3800,3900
438.70528015647733,3806.570005507849,5,400,500,3800,3900
454.8208531129332,3818.6195505891283,5,400,500,3800,3900
442.25544711374096,3802.562514835974,5,400,500,3800,3900
431.9534136545576,3819.885162488486,5,400,500,3800,3900
445.4986302767188,3809.2084538036215,5,400,500,3800,3900
451.6792439476074,3805.388769137437,5,400,500,3800,3900
454.7571759363811,3810.9915825932353,5,400,500,3800,3900
461.573809809636,3808.9491179136794,5,400,500,3800,3900
439.877381224071,3822.5806088491145,5,400,500,3800,3900
431.8209064253093,3808.8566035203326,5,400,500,3800,3900
446.94138839209046,3827.289116693407,5,400,500,3800,3900
470.4164127693987,3802.6392961315173,5,400,500,3800,3900
494.3769685564393,3800.4457677502023,5,400,500,3800,3900
472.79434798575926,3810.440792827676,5,400,500,3800,3900
477.74140352436183,3800.6870526562934,5,400,500,3800,3900
486.9331114821594,3801.636521306817,5,400,500,3800,3900
490.26348925195447,3886.4547753314655,5,400,500,3800,3900
498.6799995037309,3888.6286734614764,5,400,500,3800,3900
499.154021151469,3876.444694894855,5,400,500,3800,3900
455.76511254070607,3896.259839396259,5,400,500,3800,3900
437.08942459277955,3898.2559138342294,5,400,500,3800,3900
478.1780426430749,3887.894153244238,5,400,500,3800,3900
489.9260360750195,3873.7519908235913,5,400,500,3800,3900
468.16812891055764,3894.143602874816,5,400,500,3800,3900
475.51189506105834,3878.927888889117,5,400,500,3800,3900
497.0367146708929,3855.762075231093,5,400,500,3800,3900
488.4558743929775,3866.6599392578514,5,400,500,3800,3900
498.3136869268476,3850.2657512707365,5,400,500,3800,3900
483.09303286285376,3896.490979968459,5,400,500,3800,3900
492.5884588496621,3899.193623175328,5,400,500,3800,3900
447.1559977193183,3889.4919923426223,5,400,500,3800,3900
442.5920300289689,3881.731195795466,5,400,500,3800,3900
441.0568784844025,3893.7701963866957,5,400,500,3800,3900
442.6611853556527,3871.389735002041,5,400,500,3800,3900
427.95782785337735,3870.1784608386765,5,400,500,3800,3900
435.87609276695434,3880.612942696642,5,400,500,3800,3900
424.04181028314656,3879.266473731393,5,400,500,3800,3900
